ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
24	0	neu_l_72.wav	neu_r_68.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	neu_l_30.wav	r_nif_15.wav	1	-1	1	2015-06-09_11.31.14.380000
24	0	neu_l_35.wav	neg_r_23.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	neu_l_7.wav	r_nif_17.wav	1	1	1	2015-06-09_11.31.14.380000
24	0	neu_l_74.wav	pos_r_62.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	neu_l_39.wav	r_nif_18.wav	1	1	1	2015-06-09_11.31.14.380000
24	1	neu_l_43.wav	pos_r_11.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	neu_l_25.wav	r_nif_18.wav	1	1	1	2015-06-09_11.31.14.380000
24	1	neu_l_3.wav	pos_r_60.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	neu_l_58.wav	r_nif_15.wav	1	-1	1	2015-06-09_11.31.14.380000
24	1	neu_l_49.wav	neg_r_68.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	neu_l_22.wav	neg_r_19.wav	0	-1	1	2015-06-09_11.31.14.380000
24	0	neu_l_62.wav	neu_r_13.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	neu_l_32.wav	r_nif_4.wav	1	-1	1	2015-06-09_11.31.14.380000
24	1	neu_l_21.wav	neg_r_8.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	l_lup_9.wav	neu_r_78.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	l_lup_4.wav	neu_r_14.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	neu_l_54.wav	neg_r_35.wav	0	-1	1	2015-06-09_11.31.14.380000
24	0	neu_l_33.wav	neu_r_71.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	l_lup_15.wav	neu_r_42.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	neu_l_24.wav	r_nif_4.wav	1	-1	1	2015-06-09_11.31.14.380000
24	1	neu_l_7.wav	neg_r_49.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	l_lup_1.wav	neu_r_76.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	neu_l_62.wav	pos_r_12.wav	0	1	1	2015-06-09_11.31.14.380000
24	0	neu_l_1.wav	neu_r_41.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	neu_l_27.wav	r_nif_17.wav	1	1	1	2015-06-09_11.31.14.380000
24	1	neu_l_40.wav	pos_r_14.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	l_lup_2.wav	neu_r_70.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	l_lup_11.wav	neu_r_66.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	neu_l_43.wav	pos_r_75.wav	0	1	1	2015-06-09_11.31.14.380000
24	0	neu_l_72.wav	neu_r_68.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	neu_l_30.wav	r_nif_15.wav	1	-1	1	2015-06-09_11.31.14.380000
24	1	neu_l_35.wav	neg_r_23.wav	0	0	0	2015-06-09_11.31.14.380000
24	0	neu_l_7.wav	r_nif_17.wav	1	1	1	2015-06-09_11.31.14.380000
24	1	neu_l_74.wav	pos_r_62.wav	0	0	0	2015-06-09_11.31.14.380000
