ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
55	1	neu_l_6.wav	neg_r_2.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	l_lup_20.wav	neu_r_41.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	neu_l_49.wav	neg_r_78.wav	0	-1	1	2015-06-16_15.27.27.110000
55	0	neu_l_4.wav	neu_r_56.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	neu_l_50.wav	r_tol_10.wav	1	1	1	2015-06-16_15.27.27.110000
55	1	neu_l_29.wav	pos_r_4.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	neu_l_66.wav	pos_r_22.wav	0	1	1	2015-06-16_15.27.27.110000
55	0	neu_l_5.wav	neu_r_14.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	neu_l_1.wav	r_tol_3.wav	1	1	1	2015-06-16_15.27.27.110000
55	1	neu_l_7.wav	pos_r_60.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	l_lup_6.wav	neu_r_72.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	neu_l_60.wav	r_tol_12.wav	1	-1	1	2015-06-16_15.27.27.110000
55	1	neu_l_49.wav	neg_r_29.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	l_lup_10.wav	neu_r_22.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	l_lup_17.wav	neu_r_72.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	neu_l_43.wav	pos_r_29.wav	0	1	1	2015-06-16_15.27.27.110000
55	0	neu_l_60.wav	neu_r_32.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	neu_l_58.wav	r_tol_10.wav	1	1	1	2015-06-16_15.27.27.110000
55	1	neu_l_19.wav	pos_r_14.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	neu_l_74.wav	r_tol_3.wav	1	1	1	2015-06-16_15.27.27.110000
55	1	neu_l_69.wav	pos_r_71.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	neu_l_15.wav	r_tol_9.wav	1	-1	1	2015-06-16_15.27.27.110000
55	1	neu_l_65.wav	neg_r_22.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	neu_l_29.wav	r_tol_9.wav	1	-1	1	2015-06-16_15.27.27.110000
55	1	neu_l_11.wav	neg_r_49.wav	0	0	0	2015-06-16_15.27.27.110000
55	0	neu_l_25.wav	neg_r_3.wav	0	-1	1	2015-06-16_15.27.27.110000
55	0	neu_l_12.wav	neu_r_68.wav	0	0	0	2015-06-16_15.27.27.110000
