ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
5	0	l_tol_18.wav	neu_r_9.wav	0	0	0	2015-06-03_11.04.34.502000
5	0	neu_l_65.wav	r_lup_14.wav	1	1	1	2015-06-03_11.04.34.502000
5	1	neu_l_19.wav	pos_r_4.wav	0	0	0	2015-06-03_11.04.34.502000
5	0	neu_l_30.wav	pos_r_13.wav	0	1	1	2015-06-03_11.04.34.502000
5	0	neu_l_67.wav	neu_r_77.wav	0	0	0	2015-06-03_11.04.34.502000
5	0	neu_l_80.wav	r_lup_16.wav	1	-1	1	2015-06-03_11.04.34.502000
5	1	neu_l_20.wav	neg_r_48.wav	0	0	0	2015-06-03_11.04.34.502000
5	0	neu_l_45.wav	r_lup_14.wav	1	1	1	2015-06-03_11.04.34.502000
5	1	neu_l_35.wav	pos_r_35.wav	0	0	0	2015-06-03_11.04.34.502000
5	0	neu_l_55.wav	r_lup_18.wav	1	-1	1	2015-06-03_11.04.34.502000
5	1	neu_l_57.wav	neg_r_19.wav	0	0	0	2015-06-03_11.04.34.502000
5	0	l_tol_10.wav	neu_r_60.wav	0	0	0	2015-06-03_11.04.34.502000
5	0	neu_l_21.wav	pos_r_6.wav	0	1	1	2015-06-03_11.04.34.502000
5	0	neu_l_14.wav	neu_r_68.wav	0	0	0	2015-06-03_11.04.34.502000
5	0	l_tol_17.wav	neu_r_1.wav	0	0	0	2015-06-03_11.04.34.502000
5	0	l_tol_9.wav	neu_r_7.wav	0	0	0	2015-06-03_11.04.34.502000
5	0	neu_l_36.wav	r_lup_7.wav	1	1	1	2015-06-03_11.04.34.502000
5	1	neu_l_13.wav	pos_r_45.wav	0	0	0	2015-06-03_11.04.34.502000
5	0	l_tol_6.wav	neu_r_49.wav	0	0	0	2015-06-03_11.04.34.502000
