ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
37	0	l_lup_8.wav	neu_r_45.wav	0	0	0	2015-06-10_15.30.15.290000
37	0	neu_l_73.wav	pos_r_50.wav	0	1	1	2015-06-10_15.30.15.290000
37	0	neu_l_61.wav	neu_r_65.wav	0	0	0	2015-06-10_15.30.15.290000
37	0	neu_l_66.wav	pos_r_46.wav	0	1	1	2015-06-10_15.30.15.290000
37	0	neu_l_7.wav	neu_r_13.wav	0	0	0	2015-06-10_15.30.15.290000
37	0	neu_l_39.wav	r_nif_17.wav	1	-1	1	2015-06-10_15.30.15.290000
37	1	neu_l_25.wav	neg_r_56.wav	0	0	0	2015-06-10_15.30.15.290000
37	0	neu_l_16.wav	neg_r_30.wav	0	-1	1	2015-06-10_15.30.15.290000
37	0	neu_l_3.wav	neu_r_17.wav	0	0	0	2015-06-10_15.30.15.290000
37	0	l_lup_10.wav	neu_r_49.wav	0	0	0	2015-06-10_15.30.15.290000
37	0	l_lup_5.wav	neu_r_26.wav	0	0	0	2015-06-10_15.30.15.290000
37	0	neu_l_15.wav	r_nif_17.wav	1	-1	1	2015-06-10_15.30.15.290000
37	1	neu_l_14.wav	neg_r_58.wav	0	0	0	2015-06-10_15.30.15.290000
37	0	neu_l_55.wav	r_nif_12.wav	1	1	1	2015-06-10_15.30.15.290000
37	1	neu_l_39.wav	pos_r_37.wav	0	0	0	2015-06-10_15.30.15.290000
37	0	l_lup_16.wav	neu_r_24.wav	0	0	0	2015-06-10_15.30.15.290000
37	0	neu_l_35.wav	neg_r_52.wav	0	-1	1	2015-06-10_15.30.15.290000
37	0	neu_l_50.wav	neu_r_5.wav	0	0	0	2015-06-10_15.30.15.290000
37	0	neu_l_51.wav	r_nif_9.wav	1	-1	1	2015-06-10_15.30.15.290000
37	1	neu_l_9.wav	neg_r_18.wav	0	0	0	2015-06-10_15.30.15.290000
