ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
6	1	neu_l_41.wav	neg_r_59.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	neu_l_47.wav	r_lup_11.wav	1	1	1	2015-06-03_11.24.46.016000
6	1	neu_l_34.wav	pos_r_5.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	l_nif_14.wav	neu_r_78.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	neu_l_17.wav	r_lup_11.wav	1	1	1	2015-06-03_11.24.46.016000
6	1	neu_l_59.wav	pos_r_43.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	neu_l_59.wav	r_lup_13.wav	1	1	1	2015-06-03_11.24.46.016000
6	1	neu_l_33.wav	pos_r_68.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	neu_l_80.wav	r_lup_19.wav	1	-1	1	2015-06-03_11.24.46.016000
6	1	neu_l_10.wav	neg_r_17.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	neu_l_23.wav	neg_r_36.wav	0	-1	1	2015-06-03_11.24.46.016000
6	0	neu_l_50.wav	neu_r_13.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	l_nif_6.wav	neu_r_72.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	l_nif_19.wav	neu_r_22.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	neu_l_76.wav	r_lup_13.wav	1	1	1	2015-06-03_11.24.46.016000
6	1	neu_l_25.wav	pos_r_45.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	l_nif_18.wav	neu_r_70.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	neu_l_62.wav	neg_r_57.wav	0	-1	1	2015-06-03_11.24.46.016000
6	0	neu_l_50.wav	neu_r_48.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	neu_l_5.wav	pos_r_11.wav	0	1	1	2015-06-03_11.24.46.016000
6	0	neu_l_6.wav	neu_r_40.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	neu_l_23.wav	r_lup_19.wav	1	-1	1	2015-06-03_11.24.46.016000
6	1	neu_l_44.wav	neg_r_56.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	l_nif_8.wav	neu_r_57.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	l_nif_11.wav	neu_r_40.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	neu_l_36.wav	pos_r_59.wav	0	1	1	2015-06-03_11.24.46.016000
6	0	neu_l_1.wav	neu_r_24.wav	0	0	0	2015-06-03_11.24.46.016000
6	0	neu_l_20.wav	r_lup_15.wav	1	-1	1	2015-06-03_11.24.46.016000
6	1	neu_l_73.wav	neg_r_78.wav	0	0	0	2015-06-03_11.24.46.016000
