ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
31	0	neu_l_38.wav	neu_r_41.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_43.wav	r_nif_1.wav	1	1	1	2015-06-10_12.00.37.314000
31	0	neu_l_23.wav	pos_r_64.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_25.wav	pos_r_57.wav	0	1	1	2015-06-10_12.00.37.314000
31	0	neu_l_31.wav	neu_r_10.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_6.wav	neg_r_3.wav	0	-1	1	2015-06-10_12.00.37.314000
31	0	neu_l_28.wav	neu_r_37.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_78.wav	r_nif_10.wav	1	-1	1	2015-06-10_12.00.37.314000
31	0	neu_l_59.wav	neg_r_52.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	l_lup_7.wav	neu_r_22.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_69.wav	r_nif_9.wav	1	-1	1	2015-06-10_12.00.37.314000
31	1	neu_l_73.wav	neg_r_24.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	l_lup_1.wav	neu_r_67.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_12.wav	r_nif_19.wav	1	1	1	2015-06-10_12.00.37.314000
31	1	neu_l_77.wav	pos_r_56.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	l_lup_14.wav	neu_r_51.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_46.wav	r_nif_19.wav	1	1	1	2015-06-10_12.00.37.314000
31	1	neu_l_26.wav	pos_r_16.wav	0	0	0	2015-06-10_12.00.37.314000
31	1	neu_l_50.wav	r_nif_9.wav	1	-1	1	2015-06-10_12.00.37.314000
31	0	neu_l_35.wav	neg_r_60.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_15.wav	r_nif_1.wav	1	1	1	2015-06-10_12.00.37.314000
31	1	neu_l_38.wav	pos_r_25.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	l_lup_19.wav	neu_r_76.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_27.wav	pos_r_60.wav	0	1	1	2015-06-10_12.00.37.314000
31	0	neu_l_50.wav	neu_r_70.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_63.wav	r_nif_10.wav	1	-1	1	2015-06-10_12.00.37.314000
31	1	neu_l_3.wav	neg_r_68.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	l_lup_13.wav	neu_r_32.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	l_lup_3.wav	neu_r_22.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_35.wav	neg_r_35.wav	0	-1	1	2015-06-10_12.00.37.314000
31	0	neu_l_38.wav	neu_r_41.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_43.wav	r_nif_1.wav	1	1	1	2015-06-10_12.00.37.314000
31	1	neu_l_23.wav	pos_r_64.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_25.wav	pos_r_57.wav	0	1	1	2015-06-10_12.00.37.314000
31	0	neu_l_31.wav	neu_r_10.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_6.wav	neg_r_3.wav	0	-1	1	2015-06-10_12.00.37.314000
31	0	neu_l_28.wav	neu_r_37.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	neu_l_78.wav	r_nif_10.wav	1	-1	1	2015-06-10_12.00.37.314000
31	1	neu_l_59.wav	neg_r_52.wav	0	0	0	2015-06-10_12.00.37.314000
31	0	l_lup_7.wav	neu_r_22.wav	0	0	0	2015-06-10_12.00.37.314000
