ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
36	0	neu_l_18.wav	neu_r_56.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	neu_l_4.wav	r_nif_7.wav	1	1	1	2015-06-10_13.38.17.815000
36	0	neu_l_43.wav	pos_r_45.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	neu_l_10.wav	r_nif_12.wav	1	-1	1	2015-06-10_13.38.17.815000
36	0	neu_l_14.wav	neg_r_6.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	neu_l_61.wav	r_nif_14.wav	1	-1	1	2015-06-10_13.38.17.815000
36	1	neu_l_24.wav	neg_r_58.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	neu_l_3.wav	pos_r_2.wav	0	1	1	2015-06-10_13.38.17.815000
36	0	neu_l_18.wav	neu_r_22.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	l_tol_10.wav	neu_r_79.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	neu_l_62.wav	r_nif_18.wav	1	1	1	2015-06-10_13.38.17.815000
36	1	neu_l_53.wav	pos_r_21.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	l_tol_12.wav	neu_r_60.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	neu_l_35.wav	pos_r_17.wav	0	1	1	2015-06-10_13.38.17.815000
36	0	neu_l_17.wav	neu_r_27.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	l_tol_20.wav	neu_r_80.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	neu_l_12.wav	neg_r_48.wav	0	-1	1	2015-06-10_13.38.17.815000
36	0	neu_l_11.wav	neu_r_40.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	l_tol_19.wav	neu_r_78.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	l_tol_18.wav	neu_r_22.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	neu_l_43.wav	r_nif_7.wav	1	1	1	2015-06-10_13.38.17.815000
36	1	neu_l_32.wav	pos_r_40.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	l_tol_16.wav	neu_r_58.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	neu_l_73.wav	r_nif_14.wav	1	-1	1	2015-06-10_13.38.17.815000
36	1	neu_l_47.wav	neg_r_78.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	neu_l_48.wav	r_nif_18.wav	1	1	1	2015-06-10_13.38.17.815000
36	1	neu_l_16.wav	pos_r_16.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	neu_l_14.wav	r_nif_12.wav	1	-1	1	2015-06-10_13.38.17.815000
36	1	neu_l_18.wav	neg_r_57.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	neu_l_62.wav	neg_r_53.wav	0	-1	1	2015-06-10_13.38.17.815000
36	0	neu_l_18.wav	neu_r_56.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	neu_l_4.wav	r_nif_7.wav	1	1	1	2015-06-10_13.38.17.815000
36	1	neu_l_43.wav	pos_r_45.wav	0	0	0	2015-06-10_13.38.17.815000
36	0	neu_l_10.wav	r_nif_12.wav	1	-1	1	2015-06-10_13.38.17.815000
36	1	neu_l_14.wav	neg_r_6.wav	0	0	0	2015-06-10_13.38.17.815000
