ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
19	0	neu_l_28.wav	r_nif_19.wav	1	1	1	2015-06-08_13.32.10.823000
19	1	neu_l_73.wav	pos_r_4.wav	0	0	0	2015-06-08_13.32.10.823000
19	0	neu_l_71.wav	neg_r_48.wav	0	-1	1	2015-06-08_13.32.10.823000
19	0	neu_l_16.wav	neu_r_64.wav	0	0	0	2015-06-08_13.32.10.823000
19	0	neu_l_38.wav	r_nif_17.wav	1	-1	1	2015-06-08_13.32.10.823000
19	1	neu_l_18.wav	neg_r_52.wav	0	0	0	2015-06-08_13.32.10.823000
19	0	neu_l_25.wav	r_nif_17.wav	1	-1	1	2015-06-08_13.32.10.823000
19	1	neu_l_10.wav	neg_r_57.wav	0	0	0	2015-06-08_13.32.10.823000
19	0	l_lup_5.wav	neu_r_76.wav	0	0	0	2015-06-08_13.32.10.823000
19	0	l_lup_17.wav	neu_r_77.wav	0	0	0	2015-06-08_13.32.10.823000
19	0	l_lup_4.wav	neu_r_27.wav	0	0	0	2015-06-08_13.32.10.823000
19	0	neu_l_42.wav	r_nif_7.wav	1	1	1	2015-06-08_13.32.10.823000
19	1	neu_l_36.wav	pos_r_6.wav	0	0	0	2015-06-08_13.32.10.823000
19	0	l_lup_20.wav	neu_r_17.wav	0	0	0	2015-06-08_13.32.10.823000
19	0	neu_l_72.wav	r_nif_20.wav	1	-1	1	2015-06-08_13.32.10.823000
19	1	neu_l_44.wav	neg_r_26.wav	0	0	0	2015-06-08_13.32.10.823000
19	0	l_lup_19.wav	neu_r_21.wav	0	0	0	2015-06-08_13.32.10.823000
19	0	neu_l_23.wav	pos_r_25.wav	0	1	1	2015-06-08_13.32.10.823000
19	0	neu_l_57.wav	neu_r_9.wav	0	0	0	2015-06-08_13.32.10.823000
19	0	neu_l_34.wav	r_nif_20.wav	1	-1	1	2015-06-08_13.32.10.823000
19	1	neu_l_29.wav	neg_r_55.wav	0	0	0	2015-06-08_13.32.10.823000
19	0	neu_l_44.wav	r_nif_19.wav	1	1	1	2015-06-08_13.32.10.823000
19	1	neu_l_61.wav	pos_r_52.wav	0	0	0	2015-06-08_13.32.10.823000
19	0	neu_l_68.wav	neg_r_72.wav	0	-1	1	2015-06-08_13.32.10.823000
19	0	neu_l_55.wav	neu_r_58.wav	0	0	0	2015-06-08_13.32.10.823000
