US	CS	Time	PCName	timeStamp
neu8.wav	29.png	158	methexp32	2017-10-18_11.45.01.774000
n11.wav	16b.png	153	methexp32	2017-10-18_11.45.01.774000
neu9.wav	50.png	170	methexp32	2017-10-18_11.45.01.774000
p73.wav	20b.png	250	methexp32	2017-10-18_11.45.01.774000
p53.wav	70b.png	153	methexp32	2017-10-18_11.45.01.774000
p36.wav	39b.png	250	methexp32	2017-10-18_11.45.01.774000
p45.wav	39b.png	250	methexp32	2017-10-18_11.45.01.774000
p21.wav	39b.png	250	methexp32	2017-10-18_11.45.01.774000
neu3.wav	29.png	158	methexp32	2017-10-18_11.45.01.774000
n13.wav	16b.png	153	methexp32	2017-10-18_11.45.01.774000
n46.wav	98b.png	153	methexp32	2017-10-18_11.45.01.774000
n13.wav	43.png	250	methexp32	2017-10-18_11.45.01.774000
neu3.wav	50.png	170	methexp32	2017-10-18_11.45.01.774000
p22.wav	20b.png	250	methexp32	2017-10-18_11.45.01.774000
n14.wav	81b.png	250	methexp32	2017-10-18_11.45.01.774000
p22.wav	68b.png	153	methexp32	2017-10-18_11.45.01.774000
n25.wav	98b.png	153	methexp32	2017-10-18_11.45.01.774000
neu7.wav	29.png	158	methexp32	2017-10-18_11.45.01.774000
n30.wav	16b.png	153	methexp32	2017-10-18_11.45.01.774000
neu7.wav	50.png	170	methexp32	2017-10-18_11.45.01.774000
n50.wav	16b.png	153	methexp32	2017-10-18_11.45.01.774000
n30.wav	43.png	250	methexp32	2017-10-18_11.45.01.774000
neu6.wav	29.png	158	methexp32	2017-10-18_11.45.01.774000
p22.wav	70b.png	153	methexp32	2017-10-18_11.45.01.774000
neu5.wav	29.png	158	methexp32	2017-10-18_11.45.01.774000
p22.wav	39b.png	250	methexp32	2017-10-18_11.45.01.774000
neu4.wav	29.png	158	methexp32	2017-10-18_11.45.01.774000
n13.wav	98b.png	153	methexp32	2017-10-18_11.45.01.774000
p53.wav	20b.png	250	methexp32	2017-10-18_11.45.01.774000
p21.wav	68b.png	153	methexp32	2017-10-18_11.45.01.774000
p73.wav	39b.png	250	methexp32	2017-10-18_11.45.01.774000
neu1.wav	29.png	158	methexp32	2017-10-18_11.45.01.774000
p89.wav	70b.png	153	methexp32	2017-10-18_11.45.01.774000
p23.wav	20b.png	250	methexp32	2017-10-18_11.45.01.774000
neu10.wav	29.png	158	methexp32	2017-10-18_11.45.01.774000
p45.wav	68b.png	153	methexp32	2017-10-18_11.45.01.774000
p89.wav	39b.png	250	methexp32	2017-10-18_11.45.01.774000
n11.wav	43.png	250	methexp32	2017-10-18_11.45.01.774000
n45.wav	81b.png	250	methexp32	2017-10-18_11.45.01.774000
n14.wav	43.png	250	methexp32	2017-10-18_11.45.01.774000
n14.wav	16b.png	153	methexp32	2017-10-18_11.45.01.774000
neu2.wav	29.png	158	methexp32	2017-10-18_11.45.01.774000
n25.wav	43.png	250	methexp32	2017-10-18_11.45.01.774000
p89.wav	68b.png	153	methexp32	2017-10-18_11.45.01.774000
p91.wav	39b.png	250	methexp32	2017-10-18_11.45.01.774000
p23.wav	70b.png	153	methexp32	2017-10-18_11.45.01.774000
n31.wav	81b.png	250	methexp32	2017-10-18_11.45.01.774000
neu9.wav	29.png	158	methexp32	2017-10-18_11.45.01.774000
p91.wav	68b.png	153	methexp32	2017-10-18_11.45.01.774000
