US	CS	Time	PCName	timeStamp
p36.wav	70b.png	250	methexp32	2017-11-23_15.29.08.698000
n25.wav	68b.png	250	methexp32	2017-11-23_15.29.08.698000
p22.wav	16b.png	153	methexp32	2017-11-23_15.29.08.698000
n50.wav	43.png	250	methexp32	2017-11-23_15.29.08.698000
p89.wav	70b.png	250	methexp32	2017-11-23_15.29.08.698000
neu2.wav	50.png	158	methexp32	2017-11-23_15.29.08.698000
p45.wav	70b.png	250	methexp32	2017-11-23_15.29.08.698000
p73.wav	16b.png	153	methexp32	2017-11-23_15.29.08.698000
neu6.wav	29.png	170	methexp32	2017-11-23_15.29.08.698000
n45.wav	43.png	250	methexp32	2017-11-23_15.29.08.698000
p52.wav	16b.png	153	methexp32	2017-11-23_15.29.08.698000
p53.wav	70b.png	250	methexp32	2017-11-23_15.29.08.698000
p52.wav	70b.png	250	methexp32	2017-11-23_15.29.08.698000
p21.wav	70b.png	250	methexp32	2017-11-23_15.29.08.698000
n46.wav	68b.png	250	methexp32	2017-11-23_15.29.08.698000
neu9.wav	50.png	158	methexp32	2017-11-23_15.29.08.698000
p45.wav	16b.png	153	methexp32	2017-11-23_15.29.08.698000
neu6.wav	50.png	158	methexp32	2017-11-23_15.29.08.698000
n50.wav	81b.png	153	methexp32	2017-11-23_15.29.08.698000
neu4.wav	50.png	158	methexp32	2017-11-23_15.29.08.698000
p89.wav	39b.png	250	methexp32	2017-11-23_15.29.08.698000
p21.wav	39b.png	250	methexp32	2017-11-23_15.29.08.698000
n11.wav	43.png	250	methexp32	2017-11-23_15.29.08.698000
n45.wav	98b.png	153	methexp32	2017-11-23_15.29.08.698000
p52.wav	39b.png	250	methexp32	2017-11-23_15.29.08.698000
p22.wav	39b.png	250	methexp32	2017-11-23_15.29.08.698000
p53.wav	20b.png	153	methexp32	2017-11-23_15.29.08.698000
n31.wav	68b.png	250	methexp32	2017-11-23_15.29.08.698000
p53.wav	39b.png	250	methexp32	2017-11-23_15.29.08.698000
neu3.wav	29.png	170	methexp32	2017-11-23_15.29.08.698000
n30.wav	81b.png	153	methexp32	2017-11-23_15.29.08.698000
neu4.wav	29.png	170	methexp32	2017-11-23_15.29.08.698000
neu2.wav	29.png	170	methexp32	2017-11-23_15.29.08.698000
n46.wav	81b.png	153	methexp32	2017-11-23_15.29.08.698000
neu1.wav	50.png	158	methexp32	2017-11-23_15.29.08.698000
p91.wav	39b.png	250	methexp32	2017-11-23_15.29.08.698000
p89.wav	20b.png	153	methexp32	2017-11-23_15.29.08.698000
p91.wav	20b.png	153	methexp32	2017-11-23_15.29.08.698000
n11.wav	68b.png	250	methexp32	2017-11-23_15.29.08.698000
n31.wav	98b.png	153	methexp32	2017-11-23_15.29.08.698000
p91.wav	16b.png	153	methexp32	2017-11-23_15.29.08.698000
n30.wav	98b.png	153	methexp32	2017-11-23_15.29.08.698000
p73.wav	70b.png	250	methexp32	2017-11-23_15.29.08.698000
p73.wav	20b.png	153	methexp32	2017-11-23_15.29.08.698000
neu5.wav	50.png	158	methexp32	2017-11-23_15.29.08.698000
p45.wav	39b.png	250	methexp32	2017-11-23_15.29.08.698000
neu7.wav	29.png	170	methexp32	2017-11-23_15.29.08.698000
n11.wav	98b.png	153	methexp32	2017-11-23_15.29.08.698000
p45.wav	20b.png	153	methexp32	2017-11-23_15.29.08.698000
p89.wav	16b.png	153	methexp32	2017-11-23_15.29.08.698000
n40.wav	98b.png	153	methexp32	2017-11-23_15.29.08.698000
p23.wav	70b.png	250	methexp32	2017-11-23_15.29.08.698000
