US	CS	Time	PCName	timeStamp
neu2.wav	50.png	170	methexp32	2017-11-27_15.32.12.658000
n25.wav	20b.png	153	methexp32	2017-11-27_15.32.12.658000
n45.wav	81b.png	250	methexp32	2017-11-27_15.32.12.658000
p22.wav	70b.png	153	methexp32	2017-11-27_15.32.12.658000
neu4.wav	50.png	170	methexp32	2017-11-27_15.32.12.658000
neu8.wav	50.png	170	methexp32	2017-11-27_15.32.12.658000
neu6.wav	29.png	158	methexp32	2017-11-27_15.32.12.658000
p52.wav	70b.png	153	methexp32	2017-11-27_15.32.12.658000
p91.wav	39b.png	250	methexp32	2017-11-27_15.32.12.658000
neu1.wav	29.png	158	methexp32	2017-11-27_15.32.12.658000
n11.wav	43.png	153	methexp32	2017-11-27_15.32.12.658000
n14.wav	43.png	153	methexp32	2017-11-27_15.32.12.658000
p36.wav	16b.png	153	methexp32	2017-11-27_15.32.12.658000
p36.wav	98b.png	250	methexp32	2017-11-27_15.32.12.658000
neu10.wav	29.png	158	methexp32	2017-11-27_15.32.12.658000
n46.wav	68b.png	250	methexp32	2017-11-27_15.32.12.658000
n11.wav	68b.png	250	methexp32	2017-11-27_15.32.12.658000
neu3.wav	50.png	170	methexp32	2017-11-27_15.32.12.658000
p23.wav	70b.png	153	methexp32	2017-11-27_15.32.12.658000
p21.wav	16b.png	153	methexp32	2017-11-27_15.32.12.658000
n45.wav	43.png	153	methexp32	2017-11-27_15.32.12.658000
n45.wav	68b.png	250	methexp32	2017-11-27_15.32.12.658000
p52.wav	98b.png	250	methexp32	2017-11-27_15.32.12.658000
n46.wav	43.png	153	methexp32	2017-11-27_15.32.12.658000
neu3.wav	29.png	158	methexp32	2017-11-27_15.32.12.658000
n14.wav	68b.png	250	methexp32	2017-11-27_15.32.12.658000
n46.wav	20b.png	153	methexp32	2017-11-27_15.32.12.658000
p52.wav	16b.png	153	methexp32	2017-11-27_15.32.12.658000
p21.wav	39b.png	250	methexp32	2017-11-27_15.32.12.658000
p45.wav	39b.png	250	methexp32	2017-11-27_15.32.12.658000
n30.wav	20b.png	153	methexp32	2017-11-27_15.32.12.658000
neu2.wav	29.png	158	methexp32	2017-11-27_15.32.12.658000
n31.wav	20b.png	153	methexp32	2017-11-27_15.32.12.658000
p23.wav	39b.png	250	methexp32	2017-11-27_15.32.12.658000
n40.wav	81b.png	250	methexp32	2017-11-27_15.32.12.658000
p73.wav	70b.png	153	methexp32	2017-11-27_15.32.12.658000
p21.wav	70b.png	153	methexp32	2017-11-27_15.32.12.658000
n25.wav	43.png	153	methexp32	2017-11-27_15.32.12.658000
n40.wav	68b.png	250	methexp32	2017-11-27_15.32.12.658000
p22.wav	16b.png	153	methexp32	2017-11-27_15.32.12.658000
p45.wav	98b.png	250	methexp32	2017-11-27_15.32.12.658000
p36.wav	39b.png	250	methexp32	2017-11-27_15.32.12.658000
n11.wav	81b.png	250	methexp32	2017-11-27_15.32.12.658000
neu6.wav	50.png	170	methexp32	2017-11-27_15.32.12.658000
neu8.wav	29.png	158	methexp32	2017-11-27_15.32.12.658000
n50.wav	81b.png	250	methexp32	2017-11-27_15.32.12.658000
n50.wav	20b.png	153	methexp32	2017-11-27_15.32.12.658000
n31.wav	81b.png	250	methexp32	2017-11-27_15.32.12.658000
n31.wav	43.png	153	methexp32	2017-11-27_15.32.12.658000
n30.wav	43.png	153	methexp32	2017-11-27_15.32.12.658000
n25.wav	81b.png	250	methexp32	2017-11-27_15.32.12.658000
n45.wav	20b.png	153	methexp32	2017-11-27_15.32.12.658000
p45.wav	70b.png	153	methexp32	2017-11-27_15.32.12.658000
neu1.wav	50.png	170	methexp32	2017-11-27_15.32.12.658000
n46.wav	81b.png	250	methexp32	2017-11-27_15.32.12.658000
p73.wav	98b.png	250	methexp32	2017-11-27_15.32.12.658000
p36.wav	70b.png	153	methexp32	2017-11-27_15.32.12.658000
neu5.wav	50.png	170	methexp32	2017-11-27_15.32.12.658000
n13.wav	81b.png	250	methexp32	2017-11-27_15.32.12.658000
neu9.wav	29.png	158	methexp32	2017-11-27_15.32.12.658000
p53.wav	70b.png	153	methexp32	2017-11-27_15.32.12.658000
n11.wav	20b.png	153	methexp32	2017-11-27_15.32.12.658000
p53.wav	16b.png	153	methexp32	2017-11-27_15.32.12.658000
n30.wav	68b.png	250	methexp32	2017-11-27_15.32.12.658000
neu10.wav	50.png	170	methexp32	2017-11-27_15.32.12.658000
n25.wav	68b.png	250	methexp32	2017-11-27_15.32.12.658000
n13.wav	20b.png	153	methexp32	2017-11-27_15.32.12.658000
p73.wav	39b.png	250	methexp32	2017-11-27_15.32.12.658000
p53.wav	39b.png	250	methexp32	2017-11-27_15.32.12.658000
p89.wav	39b.png	250	methexp32	2017-11-27_15.32.12.658000
p91.wav	98b.png	250	methexp32	2017-11-27_15.32.12.658000
n13.wav	68b.png	250	methexp32	2017-11-27_15.32.12.658000
p91.wav	70b.png	153	methexp32	2017-11-27_15.32.12.658000
neu9.wav	50.png	170	methexp32	2017-11-27_15.32.12.658000
p23.wav	16b.png	153	methexp32	2017-11-27_15.32.12.658000
p21.wav	98b.png	250	methexp32	2017-11-27_15.32.12.658000
p89.wav	16b.png	153	methexp32	2017-11-27_15.32.12.658000
p53.wav	98b.png	250	methexp32	2017-11-27_15.32.12.658000
neu7.wav	50.png	170	methexp32	2017-11-27_15.32.12.658000
p89.wav	70b.png	153	methexp32	2017-11-27_15.32.12.658000
n40.wav	43.png	153	methexp32	2017-11-27_15.32.12.658000
p89.wav	98b.png	250	methexp32	2017-11-27_15.32.12.658000
n13.wav	43.png	153	methexp32	2017-11-27_15.32.12.658000
p73.wav	16b.png	153	methexp32	2017-11-27_15.32.12.658000
n14.wav	20b.png	153	methexp32	2017-11-27_15.32.12.658000
n50.wav	43.png	153	methexp32	2017-11-27_15.32.12.658000
p23.wav	98b.png	250	methexp32	2017-11-27_15.32.12.658000
n14.wav	81b.png	250	methexp32	2017-11-27_15.32.12.658000
p45.wav	16b.png	153	methexp32	2017-11-27_15.32.12.658000
p91.wav	16b.png	153	methexp32	2017-11-27_15.32.12.658000
p52.wav	39b.png	250	methexp32	2017-11-27_15.32.12.658000
n40.wav	20b.png	153	methexp32	2017-11-27_15.32.12.658000
p22.wav	39b.png	250	methexp32	2017-11-27_15.32.12.658000
p22.wav	98b.png	250	methexp32	2017-11-27_15.32.12.658000
n50.wav	68b.png	250	methexp32	2017-11-27_15.32.12.658000
n31.wav	68b.png	250	methexp32	2017-11-27_15.32.12.658000
n30.wav	81b.png	250	methexp32	2017-11-27_15.32.12.658000
neu4.wav	29.png	158	methexp32	2017-11-27_15.32.12.658000
neu5.wav	29.png	158	methexp32	2017-11-27_15.32.12.658000
neu7.wav	29.png	158	methexp32	2017-11-27_15.32.12.658000
