US	CS	Time	PCName	timeStamp
neu9.wav	MotivationCS27.png	158	methexp32	2017-04-18_13.37.37.271000
p45.wav	22.png	250	methexp32	2017-04-18_13.37.37.271000
neu5.wav	MotivationCS27.png	158	methexp32	2017-04-18_13.37.37.271000
n50.wav	14.png	250	methexp32	2017-04-18_13.37.37.271000
n31.wav	03.png	250	methexp32	2017-04-18_13.37.37.271000
n45.wav	20.png	152	methexp32	2017-04-18_13.37.37.271000
p52.wav	04.png	152	methexp32	2017-04-18_13.37.37.271000
p45.wav	04.png	152	methexp32	2017-04-18_13.37.37.271000
neu7.wav	MotivationCS27.png	158	methexp32	2017-04-18_13.37.37.271000
p45.wav	50.png	152	methexp32	2017-04-18_13.37.37.271000
p22.wav	04.png	152	methexp32	2017-04-18_13.37.37.271000
neu7.wav	MotivationCS33.png	170	methexp32	2017-04-18_13.37.37.271000
p36.wav	22.png	250	methexp32	2017-04-18_13.37.37.271000
n11.wav	51.png	152	methexp32	2017-04-18_13.37.37.271000
n11.wav	14.png	250	methexp32	2017-04-18_13.37.37.271000
n14.wav	20.png	152	methexp32	2017-04-18_13.37.37.271000
neu10.wav	MotivationCS33.png	170	methexp32	2017-04-18_13.37.37.271000
p52.wav	50.png	152	methexp32	2017-04-18_13.37.37.271000
neu3.wav	MotivationCS33.png	170	methexp32	2017-04-18_13.37.37.271000
neu5.wav	MotivationCS33.png	170	methexp32	2017-04-18_13.37.37.271000
p89.wav	08.png	250	methexp32	2017-04-18_13.37.37.271000
p21.wav	08.png	250	methexp32	2017-04-18_13.37.37.271000
p52.wav	22.png	250	methexp32	2017-04-18_13.37.37.271000
n30.wav	51.png	152	methexp32	2017-04-18_13.37.37.271000
n13.wav	20.png	152	methexp32	2017-04-18_13.37.37.271000
p89.wav	22.png	250	methexp32	2017-04-18_13.37.37.271000
p89.wav	04.png	152	methexp32	2017-04-18_13.37.37.271000
n45.wav	14.png	250	methexp32	2017-04-18_13.37.37.271000
p23.wav	08.png	250	methexp32	2017-04-18_13.37.37.271000
n46.wav	14.png	250	methexp32	2017-04-18_13.37.37.271000
n46.wav	03.png	250	methexp32	2017-04-18_13.37.37.271000
n30.wav	03.png	250	methexp32	2017-04-18_13.37.37.271000
neu4.wav	MotivationCS27.png	158	methexp32	2017-04-18_13.37.37.271000
neu6.wav	MotivationCS27.png	158	methexp32	2017-04-18_13.37.37.271000
neu4.wav	MotivationCS33.png	170	methexp32	2017-04-18_13.37.37.271000
n45.wav	03.png	250	methexp32	2017-04-18_13.37.37.271000
p36.wav	50.png	152	methexp32	2017-04-18_13.37.37.271000
n25.wav	03.png	250	methexp32	2017-04-18_13.37.37.271000
p73.wav	08.png	250	methexp32	2017-04-18_13.37.37.271000
p22.wav	22.png	250	methexp32	2017-04-18_13.37.37.271000
neu8.wav	MotivationCS27.png	158	methexp32	2017-04-18_13.37.37.271000
n14.wav	03.png	250	methexp32	2017-04-18_13.37.37.271000
n14.wav	14.png	250	methexp32	2017-04-18_13.37.37.271000
n30.wav	20.png	152	methexp32	2017-04-18_13.37.37.271000
n46.wav	51.png	152	methexp32	2017-04-18_13.37.37.271000
p91.wav	08.png	250	methexp32	2017-04-18_13.37.37.271000
p22.wav	50.png	152	methexp32	2017-04-18_13.37.37.271000
p23.wav	22.png	250	methexp32	2017-04-18_13.37.37.271000
p22.wav	08.png	250	methexp32	2017-04-18_13.37.37.271000
p53.wav	08.png	250	methexp32	2017-04-18_13.37.37.271000
p53.wav	50.png	152	methexp32	2017-04-18_13.37.37.271000
p73.wav	22.png	250	methexp32	2017-04-18_13.37.37.271000
neu2.wav	MotivationCS27.png	158	methexp32	2017-04-18_13.37.37.271000
n31.wav	14.png	250	methexp32	2017-04-18_13.37.37.271000
