phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,72,1,1,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,2,1,1,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,72,1,3,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,4,1,1,neutral,acquisition,11.png,7090.JPG,0,None,None,None,None
trials,72,1,5,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,6,1,1,negative,acquisition,9.png,2276.JPG,0,None,None,None,None
trials,72,1,7,1,1,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,72,1,8,1,1,positive,acquisition,12.png,1721.JPG,0,None,None,None,None
trials,72,1,9,1,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,72,1,10,1,1,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,72,1,11,1,NA,NA,NA,9000.JPG,5970.JPG,0,None,None,None,None
trials,72,1,12,1,NA,NA,NA,22.png,empty.png,0,None,None,None,None
trials,72,1,13,1,NA,NA,NA,27.png,25.png,0,None,None,None,None
trials,72,1,14,1,1,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,72,1,15,1,1,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,72,1,16,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,17,1,1,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,72,1,18,1,2,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,72,1,19,1,1,positive,acquisition,1.png,1600.JPG,0,None,None,None,None
trials,72,1,20,1,2,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,72,1,21,1,NA,NA,NA,6.png,13.png,0,None,None,None,None
trials,72,1,22,1,NA,NA,NA,empty.png,15.png,0,None,None,None,None
trials,72,1,23,1,2,neutral,acquisition,11.png,7090.JPG,0,None,None,None,None
trials,72,1,24,1,NA,NA,NA,19.png,2.png,0,None,None,None,None
trials,72,1,25,1,3,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,72,1,26,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,27,1,2,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,72,1,28,1,NA,NA,NA,9280.JPG,5660.JPG,0,None,None,None,None
trials,72,1,29,1,1,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,72,1,30,1,NA,NA,NA,5870.JPG,empty.png,0,None,None,None,None
trials,72,1,31,1,1,positive,acquisition,20.png,1500.JPG,0,None,None,None,None
trials,72,1,32,1,4,negative,extinction,23.png,empty.png,1,0,0,1,None
trials,72,1,33,1,2,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,72,1,34,1,1,negative,acquisition,17.png,3300.JPG,0,None,None,None,None
trials,72,1,35,1,2,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,72,1,36,1,2,positive,acquisition,20.png,1500.JPG,0,None,None,None,None
trials,72,1,37,1,NA,NA,NA,16.png,empty.png,0,None,None,None,None
trials,72,1,38,1,NA,NA,NA,5870.JPG,empty.png,0,None,None,None,None
trials,72,1,39,1,NA,NA,NA,5720.JPG,5250.JPG,0,None,None,None,None
trials,72,1,40,1,1,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,72,1,41,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,42,1,NA,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,72,1,43,1,1,neutral,acquisition,14.png,7000.JPG,0,None,None,None,None
trials,72,1,44,1,NA,NA,NA,22.png,empty.png,0,None,None,None,None
trials,72,1,45,1,2,positive,acquisition,12.png,1721.JPG,0,None,None,None,None
trials,72,1,46,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,47,1,2,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,72,1,48,1,NA,NA,NA,27.png,25.png,0,None,None,None,None
trials,72,1,49,1,1,neutral,acquisition,21.png,7002.JPG,0,None,None,None,None
trials,72,1,50,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,51,1,2,neutral,acquisition,14.png,7000.JPG,0,None,None,None,None
trials,72,1,52,1,2,negative,acquisition,17.png,3300.JPG,0,None,None,None,None
trials,72,1,53,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,54,1,NA,NA,NA,empty.png,5870.JPG,0,None,None,None,None
trials,72,1,55,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,56,1,3,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,72,1,57,1,3,positive,acquisition,20.png,1500.JPG,0,None,None,None,None
trials,72,1,58,1,2,positive,acquisition,1.png,1600.JPG,0,None,None,None,None
trials,72,1,59,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,60,1,1,negative,acquisition,10.png,3181.JPG,0,None,None,None,None
trials,72,1,61,1,NA,NA,NA,5611.JPG,empty.png,0,None,None,None,None
trials,72,1,62,1,2,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,72,1,63,1,2,neutral,acquisition,21.png,7002.JPG,0,None,None,None,None
trials,72,1,64,1,4,neutral,extinction,24.png,empty.png,1,0,0,0,None
trials,72,1,65,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,66,1,3,neutral,acquisition,11.png,7090.JPG,0,None,None,None,None
trials,72,1,67,1,NA,NA,NA,27.png,25.png,0,None,None,None,None
trials,72,1,68,1,2,negative,acquisition,9.png,2276.JPG,0,None,None,None,None
trials,72,1,69,1,NA,NA,NA,9000.JPG,5970.JPG,0,None,None,None,None
trials,72,1,70,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,71,1,2,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,72,1,72,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,72,1,73,1,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,72,1,74,1,NA,NA,NA,19.png,2.png,0,None,None,None,None
trials,72,1,75,1,NA,NA,NA,9280.JPG,5660.JPG,0,None,None,None,None
trials,72,1,76,1,3,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,72,1,77,1,3,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,72,1,78,1,NA,NA,NA,empty.png,15.png,0,None,None,None,None
trials,72,1,79,1,1,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,72,1,80,1,NA,NA,NA,5611.JPG,empty.png,0,None,None,None,None
trials,72,1,81,1,3,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,72,1,82,1,NA,NA,NA,5720.JPG,5250.JPG,0,None,None,None,None
trials,72,1,83,1,4,positive,acquisition,20.png,1500.JPG,1,0,10,0,None
trials,72,1,84,1,2,negative,acquisition,10.png,3181.JPG,0,None,None,None,None
trials,72,1,85,1,3,neutral,acquisition,21.png,7002.JPG,0,None,None,None,None
trials,72,1,86,1,3,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,72,1,87,1,4,neutral,acquisition,11.png,7090.JPG,1,0,0,10,None
trials,72,1,88,1,3,negative,acquisition,17.png,3300.JPG,0,None,None,None,None
trials,72,1,89,1,3,negative,acquisition,9.png,2276.JPG,0,None,None,None,None
trials,72,1,90,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,91,1,NA,NA,NA,5720.JPG,5250.JPG,0,None,None,None,None
trials,72,1,92,1,4,positive,extinction,5.png,empty.png,1,0,0,0,None
trials,72,1,93,1,NA,NA,NA,19.png,2.png,0,None,None,None,None
trials,72,1,94,1,NA,NA,NA,9000.JPG,5970.JPG,0,None,None,None,None
trials,72,1,95,1,NA,NA,NA,6.png,13.png,0,None,None,None,None
trials,72,1,96,1,3,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,72,1,97,1,3,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,72,1,98,1,3,positive,acquisition,12.png,1721.JPG,0,None,None,None,None
trials,72,1,99,1,3,negative,acquisition,10.png,3181.JPG,0,None,None,None,None
trials,72,1,100,1,NA,NA,NA,6.png,13.png,0,None,None,None,None
trials,72,1,101,1,NA,NA,NA,empty.png,5780.JPG,0,None,None,None,None
trials,72,1,102,1,3,positive,acquisition,1.png,1600.JPG,0,None,None,None,None
trials,72,1,103,1,2,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,72,1,104,1,NA,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,72,1,105,1,3,neutral,acquisition,14.png,7000.JPG,0,None,None,None,None
trials,72,1,106,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,107,1,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,72,1,108,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,109,1,NA,NA,NA,9280.JPG,5660.JPG,0,None,None,None,None
trials,72,1,110,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,1,111,1,4,negative,acquisition,10.png,3181.JPG,1,10,0,0,None
trials,72,1,112,1,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,72,1,113,1,3,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,72,1,114,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,2,1,1,NA,NA,NA,empty.png,5870.JPG,0,None,None,None,None
trials,72,2,2,1,5,positive,acquisition,20.png,1500.JPG,0,None,None,None,None
trials,72,2,3,1,4,negative,acquisition,9.png,2276.JPG,0,None,None,None,None
trials,72,2,4,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,2,5,1,NA,NA,NA,6.png,13.png,0,None,None,None,None
trials,72,2,6,1,5,neutral,acquisition,11.png,7090.JPG,0,None,None,None,None
trials,72,2,7,1,5,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,72,2,8,1,NA,NA,NA,5611.JPG,empty.png,0,None,None,None,None
trials,72,2,9,1,4,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,72,2,10,1,NA,NA,NA,27.png,25.png,0,None,None,None,None
trials,72,2,11,1,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,72,2,12,1,NA,NA,NA,16.png,empty.png,0,None,None,None,None
trials,72,2,13,1,NA,NA,NA,5870.JPG,empty.png,0,None,None,None,None
trials,72,2,14,1,NA,NA,NA,19.png,2.png,0,None,None,None,None
trials,72,2,15,1,4,positive,acquisition,12.png,1721.JPG,0,None,None,None,None
trials,72,2,16,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,2,17,1,4,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,72,2,18,1,NA,NA,NA,9280.JPG,5660.JPG,0,None,None,None,None
trials,72,2,19,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,2,20,1,5,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,72,2,21,1,5,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,72,2,22,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,2,23,1,NA,NA,NA,5720.JPG,5250.JPG,0,None,None,None,None
trials,72,2,24,1,6,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,72,2,25,1,4,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,72,2,26,1,NA,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,72,2,27,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,2,28,1,NA,NA,NA,9280.JPG,5660.JPG,0,None,None,None,None
trials,72,2,29,1,5,negative,acquisition,9.png,2276.JPG,0,None,None,None,None
trials,72,2,30,1,NA,NA,NA,22.png,empty.png,0,None,None,None,None
trials,72,2,31,1,NA,NA,NA,5780.JPG,empty.png,0,None,None,None,None
trials,72,2,32,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,2,33,1,6,neutral,acquisition,11.png,7090.JPG,0,None,None,None,None
trials,72,2,34,1,NA,NA,NA,5720.JPG,5250.JPG,0,None,None,None,None
trials,72,2,35,1,7,negative,extinction,18.png,empty.png,1,0,0,0,None
trials,72,2,36,1,4,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,72,2,37,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,2,38,1,4,neutral,acquisition,14.png,7000.JPG,0,None,None,None,None
trials,72,2,39,1,NA,NA,NA,5870.JPG,empty.png,0,None,None,None,None
trials,72,2,40,1,4,negative,acquisition,17.png,3300.JPG,0,None,None,None,None
trials,72,2,41,1,NA,NA,NA,9000.JPG,5970.JPG,0,None,None,None,None
trials,72,2,42,1,5,neutral,acquisition,14.png,7000.JPG,0,None,None,None,None
trials,72,2,43,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,2,44,1,5,negative,acquisition,10.png,3181.JPG,0,None,None,None,None
trials,72,2,45,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,2,46,1,5,negative,acquisition,17.png,3300.JPG,0,None,None,None,None
trials,72,2,47,1,NA,NA,NA,6.png,13.png,0,None,None,None,None
trials,72,2,48,1,6,negative,acquisition,10.png,3181.JPG,0,None,None,None,None
trials,72,2,49,1,5,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,72,2,50,1,6,positive,acquisition,20.png,1500.JPG,0,None,None,None,None
trials,72,2,51,1,NA,NA,NA,19.png,2.png,0,None,None,None,None
trials,72,2,52,1,6,negative,acquisition,17.png,3300.JPG,0,None,None,None,None
trials,72,2,53,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,2,54,1,5,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,72,2,55,1,4,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,72,2,56,1,NA,NA,NA,9000.JPG,5970.JPG,0,None,None,None,None
trials,72,2,57,1,5,positive,acquisition,12.png,1721.JPG,0,None,None,None,None
trials,72,2,58,1,NA,NA,NA,6.png,13.png,0,None,None,None,None
trials,72,2,59,1,NA,NA,NA,27.png,25.png,0,None,None,None,None
trials,72,2,60,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,72,2,61,1,NA,NA,NA,5720.JPG,5250.JPG,0,None,None,None,None
trials,72,2,62,1,NA,NA,NA,27.png,25.png,0,None,None,None,None
trials,72,2,63,1,5,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,72,2,64,1,4,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,72,2,65,1,7,negative,acquisition,10.png,3181.JPG,0,None,None,None,None
