phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,60,1,1,1,NA,NA,NA,5780.JPG,5250.JPG,0,None,None,None,None
trials,60,1,2,1,1,positive,acquisition,20.png,1440.JPG,0,None,None,None,None
trials,60,1,3,1,1,negative,acquisition,10.png,2276.JPG,0,None,None,None,None
trials,60,1,4,1,1,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,60,1,5,1,1,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,60,1,6,1,2,negative,acquisition,10.png,2276.JPG,0,None,None,None,None
trials,60,1,7,1,1,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,60,1,8,1,1,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,60,1,9,1,2,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,60,1,10,1,1,positive,acquisition,12.png,1610.JPG,0,None,None,None,None
trials,60,1,11,1,NA,NA,NA,5720.JPG,9000.JPG,0,None,None,None,None
trials,60,1,12,1,1,neutral,acquisition,11.png,7025.JPG,0,None,None,None,None
trials,60,1,13,1,2,positive,acquisition,12.png,1610.JPG,0,None,None,None,None
trials,60,1,14,1,1,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,60,1,15,1,3,positive,extinction,5.png,empty.png,0,None,None,None,None
trials,60,1,16,1,2,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,60,1,17,1,2,positive,acquisition,20.png,1440.JPG,0,None,None,None,None
trials,60,1,18,1,1,neutral,acquisition,14.png,7002.JPG,0,None,None,None,None
trials,60,1,19,1,NA,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,60,1,20,1,NA,NA,NA,5970.JPG,5870.JPG,0,None,None,None,None
trials,60,1,21,1,1,neutral,acquisition,21.png,7009.JPG,0,None,None,None,None
trials,60,1,22,1,NA,NA,NA,empty.png,5660.JPG,0,None,None,None,None
trials,60,1,23,1,1,negative,acquisition,17.png,2750.JPG,0,None,None,None,None
trials,60,1,24,1,2,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,60,1,25,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,60,1,26,1,NA,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,60,1,27,1,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,60,1,28,1,1,negative,acquisition,9.png,2399.JPG,0,None,None,None,None
trials,60,1,29,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,60,1,30,1,3,positive,acquisition,20.png,1440.JPG,0,None,None,None,None
trials,60,1,31,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,60,1,32,1,1,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,60,1,33,1,2,neutral,acquisition,11.png,7025.JPG,0,None,None,None,None
trials,60,1,34,1,NA,NA,NA,25.png,2.png,0,None,None,None,None
trials,60,1,35,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,60,1,36,1,NA,NA,NA,5660.JPG,empty.png,0,None,None,None,None
trials,60,1,37,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,60,1,38,1,2,neutral,acquisition,21.png,7009.JPG,0,None,None,None,None
trials,60,1,39,1,NA,NA,NA,5970.JPG,5870.JPG,0,None,None,None,None
trials,60,1,40,1,3,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,60,1,41,1,NA,NA,NA,15.png,27.png,0,None,None,None,None
trials,60,1,42,1,3,neutral,acquisition,11.png,7025.JPG,0,None,None,None,None
trials,60,1,43,1,3,neutral,acquisition,21.png,7009.JPG,0,None,None,None,None
trials,60,1,44,1,4,positive,acquisition,20.png,1440.JPG,1,0,10,0,None
trials,60,1,45,1,NA,NA,NA,5970.JPG,5870.JPG,0,None,None,None,None
trials,60,1,46,1,2,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,60,1,47,1,1,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,60,1,48,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,60,1,49,1,3,positive,acquisition,12.png,1610.JPG,0,None,None,None,None
trials,60,1,50,1,NA,NA,NA,5780.JPG,5250.JPG,0,None,None,None,None
trials,60,1,51,1,NA,NA,NA,empty.png,9280.JPG,0,None,None,None,None
trials,60,1,52,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,60,1,53,1,2,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,60,1,54,1,2,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,60,1,55,1,NA,NA,NA,5780.JPG,5250.JPG,0,None,None,None,None
trials,60,1,56,1,1,negative,extinction,18.png,empty.png,0,None,None,None,None
trials,60,1,57,1,2,negative,acquisition,9.png,2399.JPG,0,None,None,None,None
trials,60,1,58,1,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,60,1,59,1,3,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,60,1,60,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,60,1,61,1,NA,NA,NA,16.png,19.png,0,None,None,None,None
trials,60,1,62,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,60,1,63,1,NA,NA,NA,empty.png,5611.JPG,0,None,None,None,None
trials,60,1,64,1,NA,NA,NA,15.png,27.png,0,None,None,None,None
trials,60,1,65,1,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,60,1,66,1,NA,NA,NA,25.png,2.png,0,None,None,None,None
trials,60,1,67,1,NA,NA,NA,16.png,19.png,0,None,None,None,None
trials,60,1,68,1,1,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,60,1,69,1,NA,NA,NA,16.png,19.png,0,None,None,None,None
trials,60,1,70,1,NA,NA,NA,5720.JPG,9000.JPG,0,None,None,None,None
trials,60,1,71,1,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,60,1,72,1,4,neutral,acquisition,11.png,7025.JPG,1,0,0,10,None
trials,60,1,73,1,3,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,60,1,74,1,2,neutral,extinction,4.png,empty.png,0,None,None,None,None
trials,60,1,75,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,60,1,76,1,NA,NA,NA,15.png,27.png,0,None,None,None,None
trials,60,1,77,1,2,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,60,1,78,1,NA,NA,NA,5611.JPG,empty.png,0,None,None,None,None
trials,60,1,79,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,60,1,80,1,3,neutral,extinction,24.png,empty.png,0,None,None,None,None
trials,60,1,81,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,60,1,82,1,2,neutral,acquisition,14.png,7002.JPG,0,None,None,None,None
trials,60,1,83,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,60,1,84,1,NA,NA,NA,25.png,2.png,0,None,None,None,None
trials,60,1,85,1,NA,NA,NA,5720.JPG,9000.JPG,0,None,None,None,None
trials,60,1,86,1,3,negative,acquisition,10.png,2276.JPG,0,None,None,None,None
trials,60,1,87,1,NA,NA,NA,empty.png,9280.JPG,0,None,None,None,None
trials,60,1,88,1,2,negative,acquisition,17.png,2750.JPG,0,None,None,None,None
trials,60,1,89,1,1,positive,acquisition,1.png,1721.JPG,0,None,None,None,None
trials,60,1,90,1,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,60,1,91,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,60,1,92,1,NA,NA,NA,empty.png,22.png,0,None,None,None,None
trials,60,1,93,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,60,1,94,1,2,positive,acquisition,1.png,1721.JPG,0,None,None,None,None
trials,60,1,95,1,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,60,1,96,1,4,neutral,extinction,24.png,empty.png,1,1,2,0,None
