US	CS	Time	PCName	timeStamp
n40.wav	16.png	153	methexp32	2017-07-13_17.28.19.570000
p89.wav	99.png	153	methexp32	2017-07-13_17.28.19.570000
n11.wav	81.png	153	methexp32	2017-07-13_17.28.19.570000
p45.wav	39.png	153	methexp32	2017-07-13_17.28.19.570000
n31.wav	68.png	153	methexp32	2017-07-13_17.28.19.570000
neu7.wav	29.png	158	methexp32	2017-07-13_17.28.19.570000
p36.wav	70.png	153	methexp32	2017-07-13_17.28.19.570000
p89.wav	67.png	153	methexp32	2017-07-13_17.28.19.570000
p45.wav	43.png	153	methexp32	2017-07-13_17.28.19.570000
p91.wav	14.png	153	methexp32	2017-07-13_17.28.19.570000
p23.wav	43.png	153	methexp32	2017-07-13_17.28.19.570000
n46.wav	16.png	153	methexp32	2017-07-13_17.28.19.570000
n45.wav	72.png	153	methexp32	2017-07-13_17.28.19.570000
p21.wav	67.png	153	methexp32	2017-07-13_17.28.19.570000
neu10.wav	50.png	170	methexp32	2017-07-13_17.28.19.570000
neu6.wav	50.png	170	methexp32	2017-07-13_17.28.19.570000
n50.wav	68.png	153	methexp32	2017-07-13_17.28.19.570000
p89.wav	70.png	153	methexp32	2017-07-13_17.28.19.570000
n13.wav	77.png	153	methexp32	2017-07-13_17.28.19.570000
neu7.wav	50.png	170	methexp32	2017-07-13_17.28.19.570000
n31.wav	98.png	153	methexp32	2017-07-13_17.28.19.570000
p91.wav	13.png	153	methexp32	2017-07-13_17.28.19.570000
n46.wav	68.png	153	methexp32	2017-07-13_17.28.19.570000
n40.wav	81.png	153	methexp32	2017-07-13_17.28.19.570000
p22.wav	20.png	153	methexp32	2017-07-13_17.28.19.570000
neu2.wav	29.png	158	methexp32	2017-07-13_17.28.19.570000
n13.wav	81.png	153	methexp32	2017-07-13_17.28.19.570000
n25.wav	02.png	153	methexp32	2017-07-13_17.28.19.570000
n40.wav	12.png	153	methexp32	2017-07-13_17.28.19.570000
neu6.wav	29.png	158	methexp32	2017-07-13_17.28.19.570000
p53.wav	67.png	153	methexp32	2017-07-13_17.28.19.570000
p36.wav	20.png	153	methexp32	2017-07-13_17.28.19.570000
p91.wav	43.png	153	methexp32	2017-07-13_17.28.19.570000
n25.wav	68.png	153	methexp32	2017-07-13_17.28.19.570000
neu8.wav	50.png	170	methexp32	2017-07-13_17.28.19.570000
p45.wav	99.png	153	methexp32	2017-07-13_17.28.19.570000
n46.wav	02.png	153	methexp32	2017-07-13_17.28.19.570000
n25.wav	12.png	153	methexp32	2017-07-13_17.28.19.570000
n40.wav	77.png	153	methexp32	2017-07-13_17.28.19.570000
p45.wav	20.png	153	methexp32	2017-07-13_17.28.19.570000
n50.wav	81.png	153	methexp32	2017-07-13_17.28.19.570000
p36.wav	13.png	153	methexp32	2017-07-13_17.28.19.570000
p21.wav	20.png	153	methexp32	2017-07-13_17.28.19.570000
n46.wav	77.png	153	methexp32	2017-07-13_17.28.19.570000
n45.wav	02.png	153	methexp32	2017-07-13_17.28.19.570000
neu3.wav	29.png	158	methexp32	2017-07-13_17.28.19.570000
p21.wav	13.png	153	methexp32	2017-07-13_17.28.19.570000
n25.wav	72.png	153	methexp32	2017-07-13_17.28.19.570000
p22.wav	70.png	153	methexp32	2017-07-13_17.28.19.570000
neu5.wav	50.png	170	methexp32	2017-07-13_17.28.19.570000
n14.wav	02.png	153	methexp32	2017-07-13_17.28.19.570000
n25.wav	16.png	153	methexp32	2017-07-13_17.28.19.570000
n45.wav	81.png	153	methexp32	2017-07-13_17.28.19.570000
n14.wav	72.png	153	methexp32	2017-07-13_17.28.19.570000
n31.wav	77.png	153	methexp32	2017-07-13_17.28.19.570000
p23.wav	20.png	153	methexp32	2017-07-13_17.28.19.570000
neu3.wav	50.png	170	methexp32	2017-07-13_17.28.19.570000
n30.wav	16.png	153	methexp32	2017-07-13_17.28.19.570000
p45.wav	14.png	153	methexp32	2017-07-13_17.28.19.570000
p52.wav	43.png	153	methexp32	2017-07-13_17.28.19.570000
p21.wav	70.png	153	methexp32	2017-07-13_17.28.19.570000
p52.wav	14.png	153	methexp32	2017-07-13_17.28.19.570000
n46.wav	12.png	153	methexp32	2017-07-13_17.28.19.570000
n31.wav	02.png	153	methexp32	2017-07-13_17.28.19.570000
n13.wav	12.png	153	methexp32	2017-07-13_17.28.19.570000
p89.wav	20.png	153	methexp32	2017-07-13_17.28.19.570000
p45.wav	70.png	153	methexp32	2017-07-13_17.28.19.570000
p23.wav	14.png	153	methexp32	2017-07-13_17.28.19.570000
p36.wav	14.png	153	methexp32	2017-07-13_17.28.19.570000
p45.wav	13.png	153	methexp32	2017-07-13_17.28.19.570000
n13.wav	02.png	153	methexp32	2017-07-13_17.28.19.570000
n14.wav	12.png	153	methexp32	2017-07-13_17.28.19.570000
n50.wav	02.png	153	methexp32	2017-07-13_17.28.19.570000
n13.wav	68.png	153	methexp32	2017-07-13_17.28.19.570000
p23.wav	39.png	153	methexp32	2017-07-13_17.28.19.570000
p21.wav	39.png	153	methexp32	2017-07-13_17.28.19.570000
p21.wav	99.png	153	methexp32	2017-07-13_17.28.19.570000
n50.wav	12.png	153	methexp32	2017-07-13_17.28.19.570000
n31.wav	16.png	153	methexp32	2017-07-13_17.28.19.570000
n14.wav	81.png	153	methexp32	2017-07-13_17.28.19.570000
p22.wav	39.png	153	methexp32	2017-07-13_17.28.19.570000
p91.wav	39.png	153	methexp32	2017-07-13_17.28.19.570000
n11.wav	77.png	153	methexp32	2017-07-13_17.28.19.570000
p23.wav	70.png	153	methexp32	2017-07-13_17.28.19.570000
p91.wav	70.png	153	methexp32	2017-07-13_17.28.19.570000
n11.wav	98.png	153	methexp32	2017-07-13_17.28.19.570000
neu2.wav	50.png	170	methexp32	2017-07-13_17.28.19.570000
p91.wav	99.png	153	methexp32	2017-07-13_17.28.19.570000
p89.wav	13.png	153	methexp32	2017-07-13_17.28.19.570000
n14.wav	77.png	153	methexp32	2017-07-13_17.28.19.570000
n11.wav	72.png	153	methexp32	2017-07-13_17.28.19.570000
p73.wav	14.png	153	methexp32	2017-07-13_17.28.19.570000
n14.wav	68.png	153	methexp32	2017-07-13_17.28.19.570000
p21.wav	43.png	153	methexp32	2017-07-13_17.28.19.570000
n25.wav	98.png	153	methexp32	2017-07-13_17.28.19.570000
n11.wav	16.png	153	methexp32	2017-07-13_17.28.19.570000
n11.wav	68.png	153	methexp32	2017-07-13_17.28.19.570000
n11.wav	12.png	153	methexp32	2017-07-13_17.28.19.570000
p53.wav	20.png	153	methexp32	2017-07-13_17.28.19.570000
n25.wav	81.png	153	methexp32	2017-07-13_17.28.19.570000
p23.wav	13.png	153	methexp32	2017-07-13_17.28.19.570000
n40.wav	68.png	153	methexp32	2017-07-13_17.28.19.570000
n31.wav	81.png	153	methexp32	2017-07-13_17.28.19.570000
p52.wav	99.png	153	methexp32	2017-07-13_17.28.19.570000
p36.wav	99.png	153	methexp32	2017-07-13_17.28.19.570000
n30.wav	81.png	153	methexp32	2017-07-13_17.28.19.570000
neu9.wav	29.png	158	methexp32	2017-07-13_17.28.19.570000
neu4.wav	29.png	158	methexp32	2017-07-13_17.28.19.570000
p52.wav	20.png	153	methexp32	2017-07-13_17.28.19.570000
p52.wav	67.png	153	methexp32	2017-07-13_17.28.19.570000
n50.wav	77.png	153	methexp32	2017-07-13_17.28.19.570000
n13.wav	98.png	153	methexp32	2017-07-13_17.28.19.570000
p73.wav	70.png	153	methexp32	2017-07-13_17.28.19.570000
p73.wav	67.png	153	methexp32	2017-07-13_17.28.19.570000
n50.wav	98.png	153	methexp32	2017-07-13_17.28.19.570000
n46.wav	98.png	153	methexp32	2017-07-13_17.28.19.570000
p53.wav	70.png	153	methexp32	2017-07-13_17.28.19.570000
neu9.wav	50.png	170	methexp32	2017-07-13_17.28.19.570000
p52.wav	39.png	153	methexp32	2017-07-13_17.28.19.570000
n30.wav	12.png	153	methexp32	2017-07-13_17.28.19.570000
p22.wav	43.png	153	methexp32	2017-07-13_17.28.19.570000
n30.wav	02.png	153	methexp32	2017-07-13_17.28.19.570000
p45.wav	67.png	153	methexp32	2017-07-13_17.28.19.570000
p22.wav	13.png	153	methexp32	2017-07-13_17.28.19.570000
neu1.wav	29.png	158	methexp32	2017-07-13_17.28.19.570000
p89.wav	14.png	153	methexp32	2017-07-13_17.28.19.570000
p22.wav	14.png	153	methexp32	2017-07-13_17.28.19.570000
p21.wav	14.png	153	methexp32	2017-07-13_17.28.19.570000
n40.wav	72.png	153	methexp32	2017-07-13_17.28.19.570000
neu1.wav	50.png	170	methexp32	2017-07-13_17.28.19.570000
p91.wav	20.png	153	methexp32	2017-07-13_17.28.19.570000
n30.wav	98.png	153	methexp32	2017-07-13_17.28.19.570000
p73.wav	20.png	153	methexp32	2017-07-13_17.28.19.570000
n40.wav	02.png	153	methexp32	2017-07-13_17.28.19.570000
n45.wav	98.png	153	methexp32	2017-07-13_17.28.19.570000
p73.wav	39.png	153	methexp32	2017-07-13_17.28.19.570000
n45.wav	68.png	153	methexp32	2017-07-13_17.28.19.570000
p36.wav	39.png	153	methexp32	2017-07-13_17.28.19.570000
p52.wav	13.png	153	methexp32	2017-07-13_17.28.19.570000
p23.wav	67.png	153	methexp32	2017-07-13_17.28.19.570000
n13.wav	72.png	153	methexp32	2017-07-13_17.28.19.570000
neu8.wav	29.png	158	methexp32	2017-07-13_17.28.19.570000
n46.wav	72.png	153	methexp32	2017-07-13_17.28.19.570000
n25.wav	77.png	153	methexp32	2017-07-13_17.28.19.570000
p36.wav	43.png	153	methexp32	2017-07-13_17.28.19.570000
