c2memory,60,gogo_6.jpg,(pos),positive,no,no,no,yes,no,no,yes,no,
c2memory,60,gogo_4.jpg,negative,(neg),no,no,no,yes,no,yes,no,no,
c2memory,60,gogo_7.jpg,positive,positive,no,yes,no,no,yes,no,no,no,
c2memory,60,gogo_9.jpg,negative,positive,no,no,yes,no,yes,no,no,no,
c2memory,60,gogo_12.jpg,positive,negative,yes,no,no,no,yes,no,no,no,
c2memory,60,gogo_5.jpg,negative,positive,no,no,yes,no,no,no,no,yes,
c2memory,60,gogo_17.jpg,positive,(pos),no,no,no,yes,no,yes,no,no,
c2memory,60,gogo_13.jpg,positive,positive,no,yes,no,no,no,yes,no,no,
c2memory,60,gogo_2.jpg,positive,negative,no,yes,no,no,no,no,yes,no,
c2memory,60,gogo_16.jpg,negative,negative,no,no,no,yes,no,yes,no,no,
c2memory,60,gogo_3.jpg,(neg),negative,no,no,no,yes,yes,no,no,no,
c2memory,60,gogo_20.jpg,negative,negative,no,no,no,yes,no,no,yes,no,
c1memory,60,gogo_13.jpg,positive,positive,no,no,no,yes,no,no,yes,no,
c1memory,60,gogo_3.jpg,(neg),negative,no,no,no,yes,yes,no,no,no,
c1memory,60,gogo_16.jpg,negative,negative,no,no,no,yes,no,yes,no,no,
c1memory,60,gogo_4.jpg,negative,(neg),no,no,no,yes,no,no,no,yes,
c1memory,60,gogo_6.jpg,(pos),positive,no,yes,no,no,no,no,yes,no,
c1memory,60,gogo_17.jpg,positive,(pos),no,no,yes,no,no,yes,no,no,
c1memory,60,gogo_2.jpg,positive,negative,no,no,yes,no,no,yes,no,no,
c1memory,60,gogo_5.jpg,negative,positive,no,no,no,yes,yes,no,no,no,
c1memory,60,gogo_12.jpg,positive,negative,no,no,no,yes,yes,no,no,no,
c1memory,60,gogo_7.jpg,positive,positive,no,yes,no,no,no,no,yes,no,
c1memory,60,gogo_9.jpg,negative,positive,yes,no,no,no,no,yes,no,no,
c1memory,60,gogo_20.jpg,negative,negative,no,yes,no,no,no,no,yes,no,
